District Number,District Name,District Web Page Address,School Number,School Name
'071902,EL PASO ISD,www.episd.org,'071902052,WIGGS MIDDLE
'071902,EL PASO ISD,www.episd.org,'071902053,HORNEDO MIDDLE
'071902,EL PASO ISD,www.episd.org,'071902054,ARMENDARIZ MIDDLE
'071902,EL PASO ISD,www.episd.org,'071902055,RICHARDSON MIDDLE
'071902,EL PASO ISD,www.episd.org,'071902056,BROWN MIDDLE
'071902,EL PASO ISD,www.episd.org,'071902057,DR LORENZO G LAFARELLE JJAEP
'071902,EL PASO ISD,www.episd.org,'071902058,MS-5 NW MIDDLE
'071902,EL PASO ISD,www.episd.org,'071902102,ALTA VISTA EL
'071902,EL PASO ISD,www.episd.org,'071902103,AOY EL
'071902,EL PASO ISD,www.episd.org,'071902104,BEALL EL
'071902,EL PASO ISD,www.episd.org,'071902105,BLISS EL
'071902,EL PASO ISD,www.episd.org,'071902106,BONHAM EL
'071902,EL PASO ISD,www.episd.org,'071902107,BURLESON EL
'071902,EL PASO ISD,www.episd.org,'071902109,CLARDY EL
'071902,EL PASO ISD,www.episd.org,'071902110,COLDWELL EL
'071902,EL PASO ISD,www.episd.org,'071902111,COOLEY EL
'071902,EL PASO ISD,www.episd.org,'071902112,CROCKETT EL
'071902,EL PASO ISD,www.episd.org,'071902113,CROSBY EL
'071902,EL PASO ISD,www.episd.org,'071902114,DOUGLASS EL
'071902,EL PASO ISD,www.episd.org,'071902115,DOWELL EL
'071902,EL PASO ISD,www.episd.org,'071902116,FANNIN EL
'071902,EL PASO ISD,www.episd.org,'071902118,HART EL
'071902,EL PASO ISD,www.episd.org,'071902119,HAWKINS EL
'071902,EL PASO ISD,www.episd.org,'071902121,HILLSIDE EL
'071902,EL PASO ISD,www.episd.org,'071902123,HUGHEY EL
'071902,EL PASO ISD,www.episd.org,'071902125,LAMAR EL
'071902,EL PASO ISD,www.episd.org,'071902128,LOGAN EL
'071902,EL PASO ISD,www.episd.org,'071902129,MACARTHUR EL-INT
'071902,EL PASO ISD,www.episd.org,'071902130,MESITA EL
'071902,EL PASO ISD,www.episd.org,'071902131,MILAM EL
'071902,EL PASO ISD,www.episd.org,'071902133,NEWMAN EL
'071902,EL PASO ISD,www.episd.org,'071902134,PARK EL
'071902,EL PASO ISD,www.episd.org,'071902135,PUTNAM EL
'071902,EL PASO ISD,www.episd.org,'071902136,ROBERTS EL
'071902,EL PASO ISD,www.episd.org,'071902138,RUSK EL
'071902,EL PASO ISD,www.episd.org,'071902140,SCHUSTER EL
'071902,EL PASO ISD,www.episd.org,'071902141,STANTON EL
'071902,EL PASO ISD,www.episd.org,'071902142,COLLINS EL
'071902,EL PASO ISD,www.episd.org,'071902143,TRAVIS EL
'071902,EL PASO ISD,www.episd.org,'071902146,WESTERN HILLS EL
'071902,EL PASO ISD,www.episd.org,'071902147,ZACH WHITE EL
'071902,EL PASO ISD,www.episd.org,'071902148,ZAVALA EL
'071902,EL PASO ISD,www.episd.org,'071902149,CLENDENIN EL
'071902,EL PASO ISD,www.episd.org,'071902150,LEE EL
'071902,EL PASO ISD,www.episd.org,'071902151,CIELO VISTA EL
'071902,EL PASO ISD,www.episd.org,'071902153,WHITAKER EL
'071902,EL PASO ISD,www.episd.org,'071902155,JOHNSON EL
'071902,EL PASO ISD,www.episd.org,'071902156,RIVERA EL
'071902,EL PASO ISD,www.episd.org,'071902158,BRADLEY EL
'071902,EL PASO ISD,www.episd.org,'071902159,POLK EL
'071902,EL PASO ISD,www.episd.org,'071902160,MITZI BOND EL
'071902,EL PASO ISD,www.episd.org,'071902161,NIXON EL
'071902,EL PASO ISD,www.episd.org,'071902162,GREEN EL
'071902,EL PASO ISD,www.episd.org,'071902163,GUERRERO EL
'071902,EL PASO ISD,www.episd.org,'071902165,BARRON EL
'071902,EL PASO ISD,www.episd.org,'071902166,KOHLBERG EL
'071902,EL PASO ISD,www.episd.org,'071902167,MORENO EL
'071902,EL PASO ISD,www.episd.org,'071902168,TIPPIN EL
'071902,EL PASO ISD,www.episd.org,'071902169,H R MOYE EL
'071902,EL PASO ISD,www.episd.org,'071902170,E-10 NW EL
'071902,EL PASO ISD,www.episd.org,'071902171,ABOUT FACE PROGRAM EL
'071902,EL PASO ISD,www.episd.org,'071902172,E-2 CENTRAL NE EL DON'T USE
'071902,EL PASO ISD,www.episd.org,'071902173,E-11 CENTRAL NW EL
'071902,EL PASO ISD,www.episd.org,'071902174,WILLIAM C HERRERA EL
'071902,EL PASO ISD,www.episd.org,'071902175,COLIN L POWELL EL
'071902,EL PASO ISD,www.episd.org,'071902176,E-14 MODULAR WESTSIDE EL
'071902,EL PASO ISD,www.episd.org,'071902177,MARGUERITE J LUNDY EL
'071902,EL PASO ISD,www.episd.org,'071902178,TOM LEA JR EL
'071902,EL PASO ISD,www.episd.org,'071902179,E-17 NE EL SANDSTONE RANCH
'071902,EL PASO ISD,www.episd.org,'071902180,ABOUT FACE JJAEP
'071902,EL PASO ISD,www.episd.org,'071902181,PREK PARTNERSHIP SCHOOL
'071903,FABENS ISD,www.fabensisd.net,'071903001,FABENS H S
'071903,FABENS ISD,www.fabensisd.net,'071903041,FABENS MIDDLE
'071903,FABENS ISD,www.fabensisd.net,'071903042,FABENS JJAEP
'071903,FABENS ISD,www.fabensisd.net,'071903103,JOHANNA ODONNELL INT
'071903,FABENS ISD,www.fabensisd.net,'071903105,FABENS EL
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904001,SAN ELIZARIO H S
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904003,SAN ELIZARIO JJAEP
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904041,ANN M GARCIA-ENRIQUEZ MIDDLE
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904101,L G ALARCON EL
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904102,LORENZO LOYA PRI
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904103,JOSEFA L SAMBRANO EL
'071904,SAN ELIZARIO ISD,www.seisd.net,'071904104,ALFONSO BORREGO SR EL
'071905,YSLETA ISD,www.yisd.net,'071905001,BEL AIR H S
'071905,YSLETA ISD,www.yisd.net,'071905002,EASTWOOD H S
'071905,YSLETA ISD,www.yisd.net,'071905003,PARKLAND H S
'071905,YSLETA ISD,www.yisd.net,'071905004,YSLETA H S
'071905,YSLETA ISD,www.yisd.net,'071905005,RIVERSIDE H S
'071905,YSLETA ISD,www.yisd.net,'071905007,J M HANKS H S
'071905,YSLETA ISD,www.yisd.net,'071905008,DEL VALLE H S
'071905,YSLETA ISD,www.yisd.net,'071905010,TEJAS SCHOOL OF CHOICE
'071905,YSLETA ISD,www.yisd.net,'071905013,ADULT/COMMUNITY LRN CTR
'071905,YSLETA ISD,www.yisd.net,'071905014,CESAR CHAVEZ ACADEMY
'071905,YSLETA ISD,www.yisd.net,'071905016,CESAR CHAVEZ ACADEMY JJAEP
'071905,YSLETA ISD,www.yisd.net,'071905017,VALLE VERDE EARLY COLLEGE H S
'071905,YSLETA ISD,www.yisd.net,'071905018,YOUNG WOMEN'S LEADERSHIP ACADEMY
'071905,YSLETA ISD,www.yisd.net,'071905033,PLATO ACADEMY
'071905,YSLETA ISD,www.yisd.net,'071905042,PARKLAND MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905043,EASTWOOD MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905044,RIVERSIDE MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905046,YSLETA MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905048,DESERT VIEW MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905050,INDIAN RIDGE MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905052,RIO BRAVO MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905055,BEL AIR MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905056,DEL VALLE MIDDLE
'071905,YSLETA ISD,www.yisd.net,'071905101,ASCARATE EL
'071905,YSLETA ISD,www.yisd.net,'071905103,CEDAR GROVE EL
'071905,YSLETA ISD,www.yisd.net,'071905104,DEL NORTE HEIGHTS EL
'071905,YSLETA ISD,www.yisd.net,'071905105,DOLPHIN TERRACE EL
'071905,YSLETA ISD,www.yisd.net,'071905106,EASTWOOD KNOLLS
'071905,YSLETA ISD,www.yisd.net,'071905107,EDGEMERE EL
'071905,YSLETA ISD,www.yisd.net,'071905108,HACIENDA HEIGHTS EL
'071905,YSLETA ISD,www.yisd.net,'071905109,LOMA TERRACE EL
'071905,YSLETA ISD,www.yisd.net,'071905110,MARIAN MANOR EL
'071905,YSLETA ISD,www.yisd.net,'071905112,NORTH LOOP EL
'071905,YSLETA ISD,www.yisd.net,'071905113,PARKLAND EL
'071905,YSLETA ISD,www.yisd.net,'071905114,RAMONA EL
'071905,YSLETA ISD,www.yisd.net,'071905116,SAGELAND EL
'071905,YSLETA ISD,www.yisd.net,'071905117,SCOTSDALE EL
'071905,YSLETA ISD,www.yisd.net,'071905118,SOUTH LOOP EL
'071905,YSLETA ISD,www.yisd.net,'071905119,YSLETA EL
'071905,YSLETA ISD,www.yisd.net,'071905120,EAST POINT EL
'071905,YSLETA ISD,www.yisd.net,'071905121,MESA VISTA EL
'071905,YSLETA ISD,www.yisd.net,'071905122,PASODALE EL
'071905,YSLETA ISD,www.yisd.net,'071905123,PRESA EL
'071905,YSLETA ISD,www.yisd.net,'071905124,EASTWOOD HEIGHTS EL
'071905,YSLETA ISD,www.yisd.net,'071905127,CAPISTRANO EL
'071905,YSLETA ISD,www.yisd.net,'071905128,VISTA HILLS EL
'071905,YSLETA ISD,www.yisd.net,'071905129,GLEN COVE EL
'071905,YSLETA ISD,www.yisd.net,'071905130,LE BARRON PARK EL
'071905,YSLETA ISD,www.yisd.net,'071905131,PEBBLE HILLS EL
'071905,YSLETA ISD,www.yisd.net,'071905132,TIERRA DEL SOL EL
'071905,YSLETA ISD,www.yisd.net,'071905133,LANCASTER EL
'071905,YSLETA ISD,www.yisd.net,'071905134,YSLETA PK CENTER
'071905,YSLETA ISD,www.yisd.net,'071905135,MISSION VALLEY EL
'071905,YSLETA ISD,www.yisd.net,'071905136,DESERTAIRE EL
'071905,YSLETA ISD,www.yisd.net,'071905138,ALICIA R CHACON
'071905,YSLETA ISD,www.yisd.net,'071905139,CONSTANCE HULBERT EL
'071905,YSLETA ISD,www.yisd.net,'071905141,ROBBIN E L WASHINGTON EL
'071905,YSLETA ISD,www.yisd.net,'071905142,NORTH STAR EL
